seq,code,name,price,type_code
14314,014314,寿司014314,90,02
14315,014315,焼肉014315,100,02
14316,014316,唐揚げ014316,200,02
14317,014317,餃子014317,210,02
14318,014318,たこ焼き014318,1000,02
14319,014319,コカコーラ014319,180,03
14320,014320,お茶014320,1000,03
14321,014321,麦茶014321,100,03
14322,014322,炭酸水014322,1300,03
14323,014323,リンゴ014323,90,01
14324,014324,梨014324,100,01
14325,014325,桃014325,110,01
14326,014326,イチゴ014326,120,01
14327,014327,西瓜014327,1000,01
14328,014328,寿司014328,90,02
14329,014329,焼肉014329,100,02
14330,014330,唐揚げ014330,200,02
14331,014331,餃子014331,210,02
14332,014332,たこ焼き014332,1000,02
14333,014333,コカコーラ014333,180,03
14334,014334,お茶014334,1000,03
14335,014335,麦茶014335,100,03
14336,014336,炭酸水014336,1300,03
14337,014337,リンゴ014337,90,01
14338,014338,梨014338,100,01
14339,014339,桃014339,110,01
14340,014340,イチゴ014340,120,01
14341,014341,西瓜014341,1000,01
14342,014342,寿司014342,90,02
14343,014343,焼肉014343,100,02
14344,014344,唐揚げ014344,200,02
14345,014345,餃子014345,210,02
14346,014346,たこ焼き014346,1000,02
14347,014347,コカコーラ014347,180,03
14348,014348,お茶014348,1000,03
14349,014349,麦茶014349,100,03
14350,014350,炭酸水014350,1300,03
14351,014351,リンゴ014351,90,01
14352,014352,梨014352,100,01
14353,014353,桃014353,110,01
14354,014354,イチゴ014354,120,01
14355,014355,西瓜014355,1000,01
14356,014356,寿司014356,90,02
14357,014357,焼肉014357,100,02
14358,014358,唐揚げ014358,200,02
14359,014359,餃子014359,210,02
14360,014360,たこ焼き014360,1000,02
14361,014361,コカコーラ014361,180,03
14362,014362,お茶014362,1000,03
14363,014363,麦茶014363,100,03
14364,014364,炭酸水014364,1300,03
14365,014365,リンゴ014365,90,01
14366,014366,梨014366,100,01
14367,014367,桃014367,110,01
14368,014368,イチゴ014368,120,01
14369,014369,西瓜014369,1000,01
14370,014370,寿司014370,90,02
14371,014371,焼肉014371,100,02
14372,014372,唐揚げ014372,200,02
14373,014373,餃子014373,210,02
14374,014374,たこ焼き014374,1000,02
14375,014375,コカコーラ014375,180,03
14376,014376,お茶014376,1000,03
14377,014377,麦茶014377,100,03
14378,014378,炭酸水014378,1300,03
14379,014379,リンゴ014379,90,01
14380,014380,梨014380,100,01
14381,014381,桃014381,110,01
14382,014382,イチゴ014382,120,01
14383,014383,西瓜014383,1000,01
14384,014384,寿司014384,90,02
14385,014385,焼肉014385,100,02
14386,014386,唐揚げ014386,200,02
14387,014387,餃子014387,210,02
14388,014388,たこ焼き014388,1000,02
14389,014389,コカコーラ014389,180,03
14390,014390,お茶014390,1000,03
14391,014391,麦茶014391,100,03
14392,014392,炭酸水014392,1300,03
14393,014393,リンゴ014393,90,01
14394,014394,梨014394,100,01
14395,014395,桃014395,110,01
14396,014396,イチゴ014396,120,01
14397,014397,西瓜014397,1000,01
14398,014398,寿司014398,90,02
14399,014399,焼肉014399,100,02
14400,014400,唐揚げ014400,200,02
14401,014401,餃子014401,210,02
14402,014402,たこ焼き014402,1000,02
14403,014403,コカコーラ014403,180,03
14404,014404,お茶014404,1000,03
14405,014405,麦茶014405,100,03
14406,014406,炭酸水014406,1300,03
14407,014407,リンゴ014407,90,01
14408,014408,梨014408,100,01
14409,014409,桃014409,110,01
14410,014410,イチゴ014410,120,01
14411,014411,西瓜014411,1000,01
14412,014412,寿司014412,90,02
14413,014413,焼肉014413,100,02
14414,014414,唐揚げ014414,200,02
14415,014415,餃子014415,210,02
14416,014416,たこ焼き014416,1000,02
14417,014417,コカコーラ014417,180,03
14418,014418,お茶014418,1000,03
14419,014419,麦茶014419,100,03
14420,014420,炭酸水014420,1300,03
14421,014421,リンゴ014421,90,01
14422,014422,梨014422,100,01
14423,014423,桃014423,110,01
14424,014424,イチゴ014424,120,01
14425,014425,西瓜014425,1000,01
14426,014426,寿司014426,90,02
14427,014427,焼肉014427,100,02
14428,014428,唐揚げ014428,200,02
14429,014429,餃子014429,210,02
14430,014430,たこ焼き014430,1000,02
14431,014431,コカコーラ014431,180,03
14432,014432,お茶014432,1000,03
14433,014433,麦茶014433,100,03
14434,014434,炭酸水014434,1300,03
14435,014435,リンゴ014435,90,01
14436,014436,梨014436,100,01
14437,014437,桃014437,110,01
14438,014438,イチゴ014438,120,01
14439,014439,西瓜014439,1000,01
14440,014440,寿司014440,90,02
14441,014441,焼肉014441,100,02
14442,014442,唐揚げ014442,200,02
14443,014443,餃子014443,210,02
14444,014444,たこ焼き014444,1000,02
14445,014445,コカコーラ014445,180,03
14446,014446,お茶014446,1000,03
14447,014447,麦茶014447,100,03
14448,014448,炭酸水014448,1300,03
14449,014449,リンゴ014449,90,01
14450,014450,梨014450,100,01
14451,014451,桃014451,110,01
14452,014452,イチゴ014452,120,01
14453,014453,西瓜014453,1000,01
14454,014454,寿司014454,90,02
14455,014455,焼肉014455,100,02
14456,014456,唐揚げ014456,200,02
14457,014457,餃子014457,210,02
14458,014458,たこ焼き014458,1000,02
14459,014459,コカコーラ014459,180,03
14460,014460,お茶014460,1000,03
14461,014461,麦茶014461,100,03
14462,014462,炭酸水014462,1300,03
14463,014463,リンゴ014463,90,01
14464,014464,梨014464,100,01
14465,014465,桃014465,110,01
14466,014466,イチゴ014466,120,01
14467,014467,西瓜014467,1000,01
14468,014468,寿司014468,90,02
14469,014469,焼肉014469,100,02
14470,014470,唐揚げ014470,200,02
14471,014471,餃子014471,210,02
14472,014472,たこ焼き014472,1000,02
14473,014473,コカコーラ014473,180,03
14474,014474,お茶014474,1000,03
14475,014475,麦茶014475,100,03
14476,014476,炭酸水014476,1300,03
14477,014477,リンゴ014477,90,01
14478,014478,梨014478,100,01
14479,014479,桃014479,110,01
14480,014480,イチゴ014480,120,01
14481,014481,西瓜014481,1000,01
14482,014482,寿司014482,90,02
14483,014483,焼肉014483,100,02
14484,014484,唐揚げ014484,200,02
14485,014485,餃子014485,210,02
14486,014486,たこ焼き014486,1000,02
14487,014487,コカコーラ014487,180,03
14488,014488,お茶014488,1000,03
14489,014489,麦茶014489,100,03
14490,014490,炭酸水014490,1300,03
14491,014491,リンゴ014491,90,01
14492,014492,梨014492,100,01
14493,014493,桃014493,110,01
14494,014494,イチゴ014494,120,01
14495,014495,西瓜014495,1000,01
14496,014496,寿司014496,90,02
14497,014497,焼肉014497,100,02
14498,014498,唐揚げ014498,200,02
14499,014499,餃子014499,210,02
14500,014500,たこ焼き014500,1000,02
14501,014501,コカコーラ014501,180,03
14502,014502,お茶014502,1000,03
14503,014503,麦茶014503,100,03
14504,014504,炭酸水014504,1300,03
14505,014505,リンゴ014505,90,01
14506,014506,梨014506,100,01
14507,014507,桃014507,110,01
14508,014508,イチゴ014508,120,01
14509,014509,西瓜014509,1000,01
14510,014510,寿司014510,90,02
14511,014511,焼肉014511,100,02
14512,014512,唐揚げ014512,200,02
14513,014513,餃子014513,210,02
14514,014514,たこ焼き014514,1000,02
14515,014515,コカコーラ014515,180,03
14516,014516,お茶014516,1000,03
14517,014517,麦茶014517,100,03
14518,014518,炭酸水014518,1300,03
14519,014519,リンゴ014519,90,01
14520,014520,梨014520,100,01
14521,014521,桃014521,110,01
14522,014522,イチゴ014522,120,01
14523,014523,西瓜014523,1000,01
14524,014524,寿司014524,90,02
14525,014525,焼肉014525,100,02
14526,014526,唐揚げ014526,200,02
14527,014527,餃子014527,210,02
14528,014528,たこ焼き014528,1000,02
14529,014529,コカコーラ014529,180,03
14530,014530,お茶014530,1000,03
14531,014531,麦茶014531,100,03
14532,014532,炭酸水014532,1300,03
14533,014533,リンゴ014533,90,01
14534,014534,梨014534,100,01
14535,014535,桃014535,110,01
14536,014536,イチゴ014536,120,01
14537,014537,西瓜014537,1000,01
14538,014538,寿司014538,90,02
14539,014539,焼肉014539,100,02
14540,014540,唐揚げ014540,200,02
14541,014541,餃子014541,210,02
14542,014542,たこ焼き014542,1000,02
14543,014543,コカコーラ014543,180,03
14544,014544,お茶014544,1000,03
14545,014545,麦茶014545,100,03
14546,014546,炭酸水014546,1300,03
14547,014547,リンゴ014547,90,01
14548,014548,梨014548,100,01
14549,014549,桃014549,110,01
14550,014550,イチゴ014550,120,01
14551,014551,西瓜014551,1000,01
14552,014552,寿司014552,90,02
14553,014553,焼肉014553,100,02
14554,014554,唐揚げ014554,200,02
14555,014555,餃子014555,210,02
14556,014556,たこ焼き014556,1000,02
14557,014557,コカコーラ014557,180,03
14558,014558,お茶014558,1000,03
14559,014559,麦茶014559,100,03
14560,014560,炭酸水014560,1300,03
14561,014561,リンゴ014561,90,01
14562,014562,梨014562,100,01
14563,014563,桃014563,110,01
14564,014564,イチゴ014564,120,01
14565,014565,西瓜014565,1000,01
14566,014566,寿司014566,90,02
14567,014567,焼肉014567,100,02
14568,014568,唐揚げ014568,200,02
14569,014569,餃子014569,210,02
14570,014570,たこ焼き014570,1000,02
14571,014571,コカコーラ014571,180,03
14572,014572,お茶014572,1000,03
14573,014573,麦茶014573,100,03
14574,014574,炭酸水014574,1300,03
14575,014575,リンゴ014575,90,01
14576,014576,梨014576,100,01
14577,014577,桃014577,110,01
14578,014578,イチゴ014578,120,01
14579,014579,西瓜014579,1000,01
14580,014580,寿司014580,90,02
14581,014581,焼肉014581,100,02
14582,014582,唐揚げ014582,200,02
14583,014583,餃子014583,210,02
14584,014584,たこ焼き014584,1000,02
14585,014585,コカコーラ014585,180,03
14586,014586,お茶014586,1000,03
14587,014587,麦茶014587,100,03
14588,014588,炭酸水014588,1300,03
14589,014589,リンゴ014589,90,01
14590,014590,梨014590,100,01
14591,014591,桃014591,110,01
14592,014592,イチゴ014592,120,01
14593,014593,西瓜014593,1000,01
14594,014594,寿司014594,90,02
14595,014595,焼肉014595,100,02
14596,014596,唐揚げ014596,200,02
14597,014597,餃子014597,210,02
14598,014598,たこ焼き014598,1000,02
14599,014599,コカコーラ014599,180,03
14600,014600,お茶014600,1000,03
14601,014601,麦茶014601,100,03
14602,014602,炭酸水014602,1300,03
14603,014603,リンゴ014603,90,01
14604,014604,梨014604,100,01
14605,014605,桃014605,110,01
14606,014606,イチゴ014606,120,01
14607,014607,西瓜014607,1000,01
14608,014608,寿司014608,90,02
14609,014609,焼肉014609,100,02
14610,014610,唐揚げ014610,200,02
14611,014611,餃子014611,210,02
14612,014612,たこ焼き014612,1000,02
14613,014613,コカコーラ014613,180,03
14614,014614,お茶014614,1000,03
14615,014615,麦茶014615,100,03
14616,014616,炭酸水014616,1300,03
14617,014617,リンゴ014617,90,01
14618,014618,梨014618,100,01
14619,014619,桃014619,110,01
14620,014620,イチゴ014620,120,01
14621,014621,西瓜014621,1000,01
14622,014622,寿司014622,90,02
14623,014623,焼肉014623,100,02
14624,014624,唐揚げ014624,200,02
14625,014625,餃子014625,210,02
14626,014626,たこ焼き014626,1000,02
14627,014627,コカコーラ014627,180,03
14628,014628,お茶014628,1000,03
14629,014629,麦茶014629,100,03
14630,014630,炭酸水014630,1300,03
14631,014631,リンゴ014631,90,01
14632,014632,梨014632,100,01
14633,014633,桃014633,110,01
14634,014634,イチゴ014634,120,01
14635,014635,西瓜014635,1000,01
14636,014636,寿司014636,90,02
14637,014637,焼肉014637,100,02
14638,014638,唐揚げ014638,200,02
14639,014639,餃子014639,210,02
14640,014640,たこ焼き014640,1000,02
14641,014641,コカコーラ014641,180,03
14642,014642,お茶014642,1000,03
14643,014643,麦茶014643,100,03
14644,014644,炭酸水014644,1300,03
14645,014645,リンゴ014645,90,01
14646,014646,梨014646,100,01
14647,014647,桃014647,110,01
14648,014648,イチゴ014648,120,01
14649,014649,西瓜014649,1000,01
14650,014650,寿司014650,90,02
14651,014651,焼肉014651,100,02
14652,014652,唐揚げ014652,200,02
14653,014653,餃子014653,210,02
14654,014654,たこ焼き014654,1000,02
14655,014655,コカコーラ014655,180,03
14656,014656,お茶014656,1000,03
14657,014657,麦茶014657,100,03
14658,014658,炭酸水014658,1300,03
14659,014659,リンゴ014659,90,01
14660,014660,梨014660,100,01
14661,014661,桃014661,110,01
14662,014662,イチゴ014662,120,01
14663,014663,西瓜014663,1000,01
14664,014664,寿司014664,90,02
14665,014665,焼肉014665,100,02
14666,014666,唐揚げ014666,200,02
14667,014667,餃子014667,210,02
14668,014668,たこ焼き014668,1000,02
14669,014669,コカコーラ014669,180,03
14670,014670,お茶014670,1000,03
14671,014671,麦茶014671,100,03
14672,014672,炭酸水014672,1300,03
14673,014673,リンゴ014673,90,01
14674,014674,梨014674,100,01
14675,014675,桃014675,110,01
14676,014676,イチゴ014676,120,01
14677,014677,西瓜014677,1000,01
14678,014678,寿司014678,90,02
14679,014679,焼肉014679,100,02
14680,014680,唐揚げ014680,200,02
14681,014681,餃子014681,210,02
14682,014682,たこ焼き014682,1000,02
14683,014683,コカコーラ014683,180,03
14684,014684,お茶014684,1000,03
14685,014685,麦茶014685,100,03
14686,014686,炭酸水014686,1300,03
14687,014687,リンゴ014687,90,01
14688,014688,梨014688,100,01
14689,014689,桃014689,110,01
14690,014690,イチゴ014690,120,01
14691,014691,西瓜014691,1000,01
14692,014692,寿司014692,90,02
14693,014693,焼肉014693,100,02
14694,014694,唐揚げ014694,200,02
14695,014695,餃子014695,210,02
14696,014696,たこ焼き014696,1000,02
14697,014697,コカコーラ014697,180,03
14698,014698,お茶014698,1000,03
14699,014699,麦茶014699,100,03
14700,014700,炭酸水014700,1300,03
14701,014701,リンゴ014701,90,01
14702,014702,梨014702,100,01
14703,014703,桃014703,110,01
14704,014704,イチゴ014704,120,01
14705,014705,西瓜014705,1000,01
14706,014706,寿司014706,90,02
14707,014707,焼肉014707,100,02
14708,014708,唐揚げ014708,200,02
14709,014709,餃子014709,210,02
14710,014710,たこ焼き014710,1000,02
14711,014711,コカコーラ014711,180,03
14712,014712,お茶014712,1000,03
14713,014713,麦茶014713,100,03
14714,014714,炭酸水014714,1300,03
14715,014715,リンゴ014715,90,01
14716,014716,梨014716,100,01
14717,014717,桃014717,110,01
14718,014718,イチゴ014718,120,01
14719,014719,西瓜014719,1000,01
14720,014720,寿司014720,90,02
14721,014721,焼肉014721,100,02
14722,014722,唐揚げ014722,200,02
14723,014723,餃子014723,210,02
14724,014724,たこ焼き014724,1000,02
14725,014725,コカコーラ014725,180,03
14726,014726,お茶014726,1000,03
14727,014727,麦茶014727,100,03
14728,014728,炭酸水014728,1300,03
14729,014729,リンゴ014729,90,01
14730,014730,梨014730,100,01
14731,014731,桃014731,110,01
14732,014732,イチゴ014732,120,01
14733,014733,西瓜014733,1000,01
14734,014734,寿司014734,90,02
14735,014735,焼肉014735,100,02
14736,014736,唐揚げ014736,200,02
14737,014737,餃子014737,210,02
14738,014738,たこ焼き014738,1000,02
14739,014739,コカコーラ014739,180,03
14740,014740,お茶014740,1000,03
14741,014741,麦茶014741,100,03
14742,014742,炭酸水014742,1300,03
14743,014743,リンゴ014743,90,01
14744,014744,梨014744,100,01
14745,014745,桃014745,110,01
14746,014746,イチゴ014746,120,01
14747,014747,西瓜014747,1000,01
14748,014748,寿司014748,90,02
14749,014749,焼肉014749,100,02
14750,014750,唐揚げ014750,200,02
14751,014751,餃子014751,210,02
14752,014752,たこ焼き014752,1000,02
14753,014753,コカコーラ014753,180,03
14754,014754,お茶014754,1000,03
14755,014755,麦茶014755,100,03
14756,014756,炭酸水014756,1300,03
14757,014757,リンゴ014757,90,01
14758,014758,梨014758,100,01
14759,014759,桃014759,110,01
14760,014760,イチゴ014760,120,01
14761,014761,西瓜014761,1000,01
14762,014762,寿司014762,90,02
14763,014763,焼肉014763,100,02
14764,014764,唐揚げ014764,200,02
14765,014765,餃子014765,210,02
14766,014766,たこ焼き014766,1000,02
14767,014767,コカコーラ014767,180,03
14768,014768,お茶014768,1000,03
14769,014769,麦茶014769,100,03
14770,014770,炭酸水014770,1300,03
14771,014771,リンゴ014771,90,01
14772,014772,梨014772,100,01
14773,014773,桃014773,110,01
14774,014774,イチゴ014774,120,01
14775,014775,西瓜014775,1000,01
14776,014776,寿司014776,90,02
14777,014777,焼肉014777,100,02
14778,014778,唐揚げ014778,200,02
14779,014779,餃子014779,210,02
14780,014780,たこ焼き014780,1000,02
14781,014781,コカコーラ014781,180,03
14782,014782,お茶014782,1000,03
14783,014783,麦茶014783,100,03
14784,014784,炭酸水014784,1300,03
14785,014785,リンゴ014785,90,01
14786,014786,梨014786,100,01
14787,014787,桃014787,110,01
14788,014788,イチゴ014788,120,01
14789,014789,西瓜014789,1000,01
14790,014790,寿司014790,90,02
14791,014791,焼肉014791,100,02
14792,014792,唐揚げ014792,200,02
14793,014793,餃子014793,210,02
14794,014794,たこ焼き014794,1000,02
14795,014795,コカコーラ014795,180,03
14796,014796,お茶014796,1000,03
14797,014797,麦茶014797,100,03
14798,014798,炭酸水014798,1300,03
14799,014799,リンゴ014799,90,01
14800,014800,梨014800,100,01
14801,014801,桃014801,110,01
14802,014802,イチゴ014802,120,01
14803,014803,西瓜014803,1000,01
14804,014804,寿司014804,90,02
14805,014805,焼肉014805,100,02
14806,014806,唐揚げ014806,200,02
14807,014807,餃子014807,210,02
14808,014808,たこ焼き014808,1000,02
14809,014809,コカコーラ014809,180,03
14810,014810,お茶014810,1000,03
14811,014811,麦茶014811,100,03
14812,014812,炭酸水014812,1300,03
14813,014813,リンゴ014813,90,01
14814,014814,梨014814,100,01
14815,014815,桃014815,110,01
14816,014816,イチゴ014816,120,01
14817,014817,西瓜014817,1000,01
14818,014818,寿司014818,90,02
14819,014819,焼肉014819,100,02
14820,014820,唐揚げ014820,200,02
14821,014821,餃子014821,210,02
14822,014822,たこ焼き014822,1000,02
14823,014823,コカコーラ014823,180,03
14824,014824,お茶014824,1000,03
14825,014825,麦茶014825,100,03
14826,014826,炭酸水014826,1300,03
14827,014827,リンゴ014827,90,01
14828,014828,梨014828,100,01
14829,014829,桃014829,110,01
14830,014830,イチゴ014830,120,01
14831,014831,西瓜014831,1000,01
14832,014832,寿司014832,90,02
14833,014833,焼肉014833,100,02
14834,014834,唐揚げ014834,200,02
14835,014835,餃子014835,210,02
14836,014836,たこ焼き014836,1000,02
14837,014837,コカコーラ014837,180,03
14838,014838,お茶014838,1000,03
14839,014839,麦茶014839,100,03
14840,014840,炭酸水014840,1300,03
14841,014841,リンゴ014841,90,01
14842,014842,梨014842,100,01
14843,014843,桃014843,110,01
14844,014844,イチゴ014844,120,01
14845,014845,西瓜014845,1000,01
14846,014846,寿司014846,90,02
14847,014847,焼肉014847,100,02
14848,014848,唐揚げ014848,200,02
14849,014849,餃子014849,210,02
14850,014850,たこ焼き014850,1000,02
14851,014851,コカコーラ014851,180,03
14852,014852,お茶014852,1000,03
14853,014853,麦茶014853,100,03
14854,014854,炭酸水014854,1300,03
14855,014855,リンゴ014855,90,01
14856,014856,梨014856,100,01
14857,014857,桃014857,110,01
14858,014858,イチゴ014858,120,01
14859,014859,西瓜014859,1000,01
14860,014860,寿司014860,90,02
14861,014861,焼肉014861,100,02
14862,014862,唐揚げ014862,200,02
14863,014863,餃子014863,210,02
14864,014864,たこ焼き014864,1000,02
14865,014865,コカコーラ014865,180,03
14866,014866,お茶014866,1000,03
14867,014867,麦茶014867,100,03
14868,014868,炭酸水014868,1300,03
14869,014869,リンゴ014869,90,01
14870,014870,梨014870,100,01
14871,014871,桃014871,110,01
14872,014872,イチゴ014872,120,01
14873,014873,西瓜014873,1000,01
14874,014874,寿司014874,90,02
14875,014875,焼肉014875,100,02
14876,014876,唐揚げ014876,200,02
14877,014877,餃子014877,210,02
14878,014878,たこ焼き014878,1000,02
14879,014879,コカコーラ014879,180,03
14880,014880,お茶014880,1000,03
14881,014881,麦茶014881,100,03
14882,014882,炭酸水014882,1300,03
14883,014883,リンゴ014883,90,01
14884,014884,梨014884,100,01
14885,014885,桃014885,110,01
14886,014886,イチゴ014886,120,01
14887,014887,西瓜014887,1000,01
14888,014888,寿司014888,90,02
14889,014889,焼肉014889,100,02
14890,014890,唐揚げ014890,200,02
14891,014891,餃子014891,210,02
14892,014892,たこ焼き014892,1000,02
14893,014893,コカコーラ014893,180,03
14894,014894,お茶014894,1000,03
14895,014895,麦茶014895,100,03
14896,014896,炭酸水014896,1300,03
14897,014897,リンゴ014897,90,01
14898,014898,梨014898,100,01
14899,014899,桃014899,110,01
14900,014900,イチゴ014900,120,01
14901,014901,西瓜014901,1000,01
14902,014902,寿司014902,90,02
14903,014903,焼肉014903,100,02
14904,014904,唐揚げ014904,200,02
14905,014905,餃子014905,210,02
14906,014906,たこ焼き014906,1000,02
14907,014907,コカコーラ014907,180,03
14908,014908,お茶014908,1000,03
14909,014909,麦茶014909,100,03
14910,014910,炭酸水014910,1300,03
14911,014911,リンゴ014911,90,01
14912,014912,梨014912,100,01
14913,014913,桃014913,110,01
14914,014914,イチゴ014914,120,01
14915,014915,西瓜014915,1000,01
14916,014916,寿司014916,90,02
14917,014917,焼肉014917,100,02
14918,014918,唐揚げ014918,200,02
14919,014919,餃子014919,210,02
14920,014920,たこ焼き014920,1000,02
14921,014921,コカコーラ014921,180,03
14922,014922,お茶014922,1000,03
14923,014923,麦茶014923,100,03
14924,014924,炭酸水014924,1300,03
14925,014925,リンゴ014925,90,01
14926,014926,梨014926,100,01
14927,014927,桃014927,110,01
14928,014928,イチゴ014928,120,01
14929,014929,西瓜014929,1000,01
14930,014930,寿司014930,90,02
14931,014931,焼肉014931,100,02
14932,014932,唐揚げ014932,200,02
14933,014933,餃子014933,210,02
14934,014934,たこ焼き014934,1000,02
14935,014935,コカコーラ014935,180,03
14936,014936,お茶014936,1000,03
14937,014937,麦茶014937,100,03
14938,014938,炭酸水014938,1300,03
14939,014939,リンゴ014939,90,01
14940,014940,梨014940,100,01
14941,014941,桃014941,110,01
14942,014942,イチゴ014942,120,01
14943,014943,西瓜014943,1000,01
14944,014944,寿司014944,90,02
14945,014945,焼肉014945,100,02
14946,014946,唐揚げ014946,200,02
14947,014947,餃子014947,210,02
14948,014948,たこ焼き014948,1000,02
14949,014949,コカコーラ014949,180,03
14950,014950,お茶014950,1000,03
14951,014951,麦茶014951,100,03
14952,014952,炭酸水014952,1300,03
14953,014953,リンゴ014953,90,01
14954,014954,梨014954,100,01
14955,014955,桃014955,110,01
14956,014956,イチゴ014956,120,01
14957,014957,西瓜014957,1000,01
14958,014958,寿司014958,90,02
14959,014959,焼肉014959,100,02
14960,014960,唐揚げ014960,200,02
14961,014961,餃子014961,210,02
14962,014962,たこ焼き014962,1000,02
14963,014963,コカコーラ014963,180,03
14964,014964,お茶014964,1000,03
14965,014965,麦茶014965,100,03
14966,014966,炭酸水014966,1300,03
14967,014967,リンゴ014967,90,01
14968,014968,梨014968,100,01
14969,014969,桃014969,110,01
14970,014970,イチゴ014970,120,01
14971,014971,西瓜014971,1000,01
14972,014972,寿司014972,90,02
14973,014973,焼肉014973,100,02
14974,014974,唐揚げ014974,200,02
14975,014975,餃子014975,210,02
14976,014976,たこ焼き014976,1000,02
14977,014977,コカコーラ014977,180,03
14978,014978,お茶014978,1000,03
14979,014979,麦茶014979,100,03
14980,014980,炭酸水014980,1300,03
14981,014981,リンゴ014981,90,01
14982,014982,梨014982,100,01
14983,014983,桃014983,110,01
14984,014984,イチゴ014984,120,01
14985,014985,西瓜014985,1000,01
14986,014986,寿司014986,90,02
14987,014987,焼肉014987,100,02
14988,014988,唐揚げ014988,200,02
14989,014989,餃子014989,210,02
14990,014990,たこ焼き014990,1000,02
14991,014991,コカコーラ014991,180,03
14992,014992,お茶014992,1000,03
14993,014993,麦茶014993,100,03
14994,014994,炭酸水014994,1300,03
14995,014995,リンゴ014995,90,01
14996,014996,梨014996,100,01
14997,014997,桃014997,110,01
14998,014998,イチゴ014998,120,01
14999,014999,西瓜014999,1000,01
15000,015000,寿司015000,90,02
15001,015001,焼肉015001,100,02
15002,015002,唐揚げ015002,200,02
15003,015003,餃子015003,210,02
15004,015004,たこ焼き015004,1000,02
15005,015005,コカコーラ015005,180,03
15006,015006,お茶015006,1000,03
15007,015007,麦茶015007,100,03
15008,015008,炭酸水015008,1300,03
15009,015009,リンゴ015009,90,01
15010,015010,梨015010,100,01
15011,015011,桃015011,110,01
15012,015012,イチゴ015012,120,01
15013,015013,西瓜015013,1000,01
15014,015014,寿司015014,90,02
15015,015015,焼肉015015,100,02
15016,015016,唐揚げ015016,200,02
15017,015017,餃子015017,210,02
15018,015018,たこ焼き015018,1000,02
15019,015019,コカコーラ015019,180,03
15020,015020,お茶015020,1000,03
15021,015021,麦茶015021,100,03
15022,015022,炭酸水015022,1300,03
15023,015023,リンゴ015023,90,01
15024,015024,梨015024,100,01
15025,015025,桃015025,110,01
15026,015026,イチゴ015026,120,01
15027,015027,西瓜015027,1000,01
15028,015028,寿司015028,90,02
15029,015029,焼肉015029,100,02
15030,015030,唐揚げ015030,200,02
15031,015031,餃子015031,210,02
15032,015032,たこ焼き015032,1000,02
15033,015033,コカコーラ015033,180,03
15034,015034,お茶015034,1000,03
15035,015035,麦茶015035,100,03
15036,015036,炭酸水015036,1300,03
15037,015037,リンゴ015037,90,01
15038,015038,梨015038,100,01
15039,015039,桃015039,110,01
15040,015040,イチゴ015040,120,01
15041,015041,西瓜015041,1000,01
15042,015042,寿司015042,90,02
15043,015043,焼肉015043,100,02
15044,015044,唐揚げ015044,200,02
15045,015045,餃子015045,210,02
15046,015046,たこ焼き015046,1000,02
15047,015047,コカコーラ015047,180,03
15048,015048,お茶015048,1000,03
15049,015049,麦茶015049,100,03
15050,015050,炭酸水015050,1300,03
15051,015051,リンゴ015051,90,01
15052,015052,梨015052,100,01
15053,015053,桃015053,110,01
15054,015054,イチゴ015054,120,01
15055,015055,西瓜015055,1000,01
15056,015056,寿司015056,90,02
15057,015057,焼肉015057,100,02
15058,015058,唐揚げ015058,200,02
15059,015059,餃子015059,210,02
15060,015060,たこ焼き015060,1000,02
15061,015061,コカコーラ015061,180,03
15062,015062,お茶015062,1000,03
15063,015063,麦茶015063,100,03
15064,015064,炭酸水015064,1300,03
15065,015065,リンゴ015065,90,01
15066,015066,梨015066,100,01
15067,015067,桃015067,110,01
15068,015068,イチゴ015068,120,01
15069,015069,西瓜015069,1000,01
15070,015070,寿司015070,90,02
15071,015071,焼肉015071,100,02
15072,015072,唐揚げ015072,200,02
15073,015073,餃子015073,210,02
15074,015074,たこ焼き015074,1000,02
15075,015075,コカコーラ015075,180,03
15076,015076,お茶015076,1000,03
15077,015077,麦茶015077,100,03
15078,015078,炭酸水015078,1300,03
15079,015079,リンゴ015079,90,01
15080,015080,梨015080,100,01
15081,015081,桃015081,110,01
15082,015082,イチゴ015082,120,01
15083,015083,西瓜015083,1000,01
15084,015084,寿司015084,90,02
15085,015085,焼肉015085,100,02
15086,015086,唐揚げ015086,200,02
15087,015087,餃子015087,210,02
15088,015088,たこ焼き015088,1000,02
15089,015089,コカコーラ015089,180,03
15090,015090,お茶015090,1000,03
15091,015091,麦茶015091,100,03
15092,015092,炭酸水015092,1300,03
15093,015093,リンゴ015093,90,01
15094,015094,梨015094,100,01
15095,015095,桃015095,110,01
15096,015096,イチゴ015096,120,01
15097,015097,西瓜015097,1000,01
15098,015098,寿司015098,90,02
15099,015099,焼肉015099,100,02
15100,015100,唐揚げ015100,200,02
15101,015101,餃子015101,210,02
15102,015102,たこ焼き015102,1000,02
15103,015103,コカコーラ015103,180,03
15104,015104,お茶015104,1000,03
15105,015105,麦茶015105,100,03
15106,015106,炭酸水015106,1300,03
15107,015107,リンゴ015107,90,01
15108,015108,梨015108,100,01
15109,015109,桃015109,110,01
15110,015110,イチゴ015110,120,01
15111,015111,西瓜015111,1000,01
15112,015112,寿司015112,90,02
15113,015113,焼肉015113,100,02
15114,015114,唐揚げ015114,200,02
15115,015115,餃子015115,210,02
